extraction_id	file_prefix	hpc_path	hpc_name	sequencing_type	duplicated_sequence_pair	file_forward	file_reverse
Aen-CBat_018-Ex1	AeC01018_CKDL210012719-1a-AK9144-AK7557_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13179	AeC01018_CKDL210012719-1a-AK9144-AK7557_HF5TCDSX2_L1_1.fq.gz	AeC01018_CKDL210012719-1a-AK9144-AK7557_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_018-Ex1	AeC01018_CKDL210012719-1a-AK9144-AK7557_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13179	AeC01018_CKDL210012719-1a-AK9144-AK7557_HF5TCDSX2_L1_1.fq.gz	AeC01018_CKDL210012719-1a-AK9144-AK7557_HF5TCDSX2_L1_2.fq.gz
Psq-AGal_095-Ex1	PsA0109511H_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsA0109511H_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsA0109511H_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Psq-CVer_039-Ex1	PsC0103912H_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsC0103912H_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsC0103912H_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Aen-AHam_023-Ex1	AeA01023_CKDL210012719-1a-AK7761-GC12_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13213	AeA01023_CKDL210012719-1a-AK7761-GC12_HF5TCDSX2_L1_1.fq.gz	AeA01023_CKDL210012719-1a-AK7761-GC12_HF5TCDSX2_L1_2.fq.gz
Aen-AHam_023-Ex1	AeA01023_CKDL210012719-1a-AK7761-GC12_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13213	AeA01023_CKDL210012719-1a-AK7761-GC12_HF5TCDSX2_L1_1.fq.gz	AeA01023_CKDL210012719-1a-AK7761-GC12_HF5TCDSX2_L1_2.fq.gz
Gmi-CBat_036-Ex1	GmC01036_CKDL210018111-1a-5UDI312-AK1864_HH72GDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/1st_sequencing_run/raw_fq_capture	wahab	cssl	NA	GmC01036_CKDL210018111-1a-5UDI312-AK1864_HH72GDSX2_L1_1.fq.gz	GmC01036_CKDL210018111-1a-5UDI312-AK1864_HH72GDSX2_L1_2.fq.gz
Gmi-AHam_089-Ex1	GmA01089_CKDL210018111-1a-AK9143-AK8488_HH72GDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/1st_sequencing_run/raw_fq_capture	wahab	cssl	NA	GmA01089_CKDL210018111-1a-AK9143-AK8488_HH72GDSX2_L1_1.fq.gz	GmA01089_CKDL210018111-1a-AK9143-AK8488_HH72GDSX2_L1_2.fq.gz
Psq-CVer_036-Ex1	PsC0103612F_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsC0103612F_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsC0103612F_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Psq-CVer_026-Ex1	PsC0102604F_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsC0102604F_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsC0102604F_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Aen-CBat_031-Ex1	AeC01031_CKDL210012719-1a-AK3911-AK8488_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13285	AeC01031_CKDL210012719-1a-AK3911-AK8488_HF5TCDSX2_L1_1.fq.gz	AeC01031_CKDL210012719-1a-AK3911-AK8488_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_031-Ex1	AeC01031_CKDL210012719-1a-AK3911-AK8488_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13285	AeC01031_CKDL210012719-1a-AK3911-AK8488_HF5TCDSX2_L1_1.fq.gz	AeC01031_CKDL210012719-1a-AK3911-AK8488_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_021-Ex1	AeC01021_CKDL210012719-1a-AK8593-AK7557_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13291	AeC01021_CKDL210012719-1a-AK8593-AK7557_HF5TCDSX2_L1_1.fq.gz	AeC01021_CKDL210012719-1a-AK8593-AK7557_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_021-Ex1	AeC01021_CKDL210012719-1a-AK8593-AK7557_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13291	AeC01021_CKDL210012719-1a-AK8593-AK7557_HF5TCDSX2_L1_1.fq.gz	AeC01021_CKDL210012719-1a-AK8593-AK7557_HF5TCDSX2_L1_2.fq.gz
Sde-AMat_061-Ex1	SdA01061_CKDL210020579-1a-AK3911-AK533_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA01061_CKDL210020579-1a-AK3911-AK533_HKGLMDSX2_L2_1.fq.gz	SdA01061_CKDL210020579-1a-AK3911-AK533_HKGLMDSX2_L2_2.fq.gz
Sde-CMat_018-Ex1	SdC01018_CKDL210020579-1a-AK8587-AK9148_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdC01018_CKDL210020579-1a-AK8587-AK9148_HKGLMDSX2_L2_1.fq.gz	SdC01018_CKDL210020579-1a-AK8587-AK9148_HKGLMDSX2_L2_2.fq.gz
Aen-CBat_072-Ex1	AeC01072_CKDL210012719-1a-AK5577-AK4236_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13330	AeC01072_CKDL210012719-1a-AK5577-AK4236_HF5TCDSX2_L1_1.fq.gz	AeC01072_CKDL210012719-1a-AK5577-AK4236_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_072-Ex1	AeC01072_CKDL210012719-1a-AK5577-AK4236_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13330	AeC01072_CKDL210012719-1a-AK5577-AK4236_HF5TCDSX2_L1_1.fq.gz	AeC01072_CKDL210012719-1a-AK5577-AK4236_HF5TCDSX2_L1_2.fq.gz
Lle-CNas_065-Ex1	LlC01065_CKDL210012719-1a-5UDI298-7UDI298_HF5TCDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/leiognathus_leuciscus/raw_fq_capture	wahab	cssl	NA	LlC01065_CKDL210012719-1a-5UDI298-7UDI298_HF5TCDSX2_L1_1.fq.gz	LlC01065_CKDL210012719-1a-5UDI298-7UDI298_HF5TCDSX2_L1_2.fq.gz
Sde-AMat_039-Ex1	SdA01039_CKDL210020579-1a-5UDI225-AK10343_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA01039_CKDL210020579-1a-5UDI225-AK10343_HKGLMDSX2_L2_1.fq.gz	SdA01039_CKDL210020579-1a-5UDI225-AK10343_HKGLMDSX2_L2_2.fq.gz
Lle-CNas_024-Ex1	LlC01024_CKDL210012719-1a-AK7010-AK4997_HF5TCDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/leiognathus_leuciscus/raw_fq_capture	wahab	cssl	NA	LlC01024_CKDL210012719-1a-AK7010-AK4997_HF5TCDSX2_L1_1.fq.gz	LlC01024_CKDL210012719-1a-AK7010-AK4997_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_005-Ex1	AeC01005_CKDL210012719-1a-5UDI225-AK533_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13359	AeC01005_CKDL210012719-1a-5UDI225-AK533_HF5TCDSX2_L1_1.fq.gz	AeC01005_CKDL210012719-1a-5UDI225-AK533_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_005-Ex1	AeC01005_CKDL210012719-1a-5UDI225-AK533_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13359	AeC01005_CKDL210012719-1a-5UDI225-AK533_HF5TCDSX2_L1_1.fq.gz	AeC01005_CKDL210012719-1a-5UDI225-AK533_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_009-Ex1	AeC01009_CKDL210012719-1a-AK8593-AK533_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13389	AeC01009_CKDL210012719-1a-AK8593-AK533_HF5TCDSX2_L1_1.fq.gz	AeC01009_CKDL210012719-1a-AK8593-AK533_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_009-Ex1	AeC01009_CKDL210012719-1a-AK8593-AK533_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13389	AeC01009_CKDL210012719-1a-AK8593-AK533_HF5TCDSX2_L1_1.fq.gz	AeC01009_CKDL210012719-1a-AK8593-AK533_HF5TCDSX2_L1_2.fq.gz
Psq-AGal_008-Ex1	PsA0100808A_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsA0100808A_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsA0100808A_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Aen-AHam_034-Ex1	AeA01034_CKDL210012719-1a-AK9142-AK4971_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13402	AeA01034_CKDL210012719-1a-AK9142-AK4971_HF5TCDSX2_L1_1.fq.gz	AeA01034_CKDL210012719-1a-AK9142-AK4971_HF5TCDSX2_L1_2.fq.gz
Aen-AHam_034-Ex1	AeA01034_CKDL210012719-1a-AK9142-AK4971_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13402	AeA01034_CKDL210012719-1a-AK9142-AK4971_HF5TCDSX2_L1_1.fq.gz	AeA01034_CKDL210012719-1a-AK9142-AK4971_HF5TCDSX2_L1_2.fq.gz
Gmi-CBat_005-Ex1	GmC01005_CKDL210018111-1a-AK9142-7UDI214_HH72GDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/1st_sequencing_run/raw_fq_capture	wahab	cssl	NA	GmC01005_CKDL210018111-1a-AK9142-7UDI214_HH72GDSX2_L1_1.fq.gz	GmC01005_CKDL210018111-1a-AK9142-7UDI214_HH72GDSX2_L1_2.fq.gz
Sde-AMat_033-Ex1	SdA01033_CKDL210020579-1a-AK9143-GD06_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA01033_CKDL210020579-1a-AK9143-GD06_HKGLMDSX2_L2_1.fq.gz	SdA01033_CKDL210020579-1a-AK9143-GD06_HKGLMDSX2_L2_2.fq.gz
Psq-CVer_070-Ex1	PsC0107009A_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsC0107009A_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsC0107009A_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Aen-AHam_022-Ex1	AeA01022_CKDL210012719-1a-AK7761-AK2587_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13462	AeA01022_CKDL210012719-1a-AK7761-AK2587_HF5TCDSX2_L1_1.fq.gz	AeA01022_CKDL210012719-1a-AK7761-AK2587_HF5TCDSX2_L1_2.fq.gz
Aen-AHam_022-Ex1	AeA01022_CKDL210012719-1a-AK7761-AK2587_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13462	AeA01022_CKDL210012719-1a-AK7761-AK2587_HF5TCDSX2_L1_1.fq.gz	AeA01022_CKDL210012719-1a-AK7761-AK2587_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_058-Ex1	AeC01058_CKDL210012719-1a-5UDI294-GC06_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13466	AeC01058_CKDL210012719-1a-5UDI294-GC06_HF5TCDSX2_L1_1.fq.gz	AeC01058_CKDL210012719-1a-5UDI294-GC06_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_058-Ex1	AeC01058_CKDL210012719-1a-5UDI294-GC06_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13466	AeC01058_CKDL210012719-1a-5UDI294-GC06_HF5TCDSX2_L1_1.fq.gz	AeC01058_CKDL210012719-1a-5UDI294-GC06_HF5TCDSX2_L1_2.fq.gz
Gmi-CBas_026-Ex1	GmC02026_CKDL210018111-1a-AK9141-AK4997_HH72GDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/1st_sequencing_run/raw_fq_capture	wahab	cssl	NA	GmC02026_CKDL210018111-1a-AK9141-AK4997_HH72GDSX2_L1_1.fq.gz	GmC02026_CKDL210018111-1a-AK9141-AK4997_HH72GDSX2_L1_2.fq.gz
Sde-AMar_064-Ex1	SdA02064_CKDL210020579-1a-AK7758-7UDI304_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA02064_CKDL210020579-1a-AK7758-7UDI304_HKGLMDSX2_L2_1.fq.gz	SdA02064_CKDL210020579-1a-AK7758-7UDI304_HKGLMDSX2_L2_2.fq.gz
Sde-AMar_041-Ex1	SdA02041_CKDL210020579-1a-5UDI245-AK7096_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA02041_CKDL210020579-1a-5UDI245-AK7096_HKGLMDSX2_L2_1.fq.gz	SdA02041_CKDL210020579-1a-5UDI245-AK7096_HKGLMDSX2_L2_2.fq.gz
Psq-AGal_080-Ex1	PsA0108008G_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsA0108008G_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsA0108008G_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Aen-CBat_070-Ex1	AeC01070_CKDL210012719-1a-5UDI294-AK4236_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13609	AeC01070_CKDL210012719-1a-5UDI294-AK4236_HF5TCDSX2_L1_1.fq.gz	AeC01070_CKDL210012719-1a-5UDI294-AK4236_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_070-Ex1	AeC01070_CKDL210012719-1a-5UDI294-AK4236_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13609	AeC01070_CKDL210012719-1a-5UDI294-AK4236_HF5TCDSX2_L1_1.fq.gz	AeC01070_CKDL210012719-1a-5UDI294-AK4236_HF5TCDSX2_L1_2.fq.gz
Sde-CMat_067-Ex1	SdC01067_CKDL210020579-1a-AK7761-7UDI298_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdC01067_CKDL210020579-1a-AK7761-7UDI298_HKGLMDSX2_L2_1.fq.gz	SdC01067_CKDL210020579-1a-AK7761-7UDI298_HKGLMDSX2_L2_2.fq.gz
Aen-CBat_063-Ex1	AeC01063_CKDL210012719-1a-AK7078-AK10343_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13624	AeC01063_CKDL210012719-1a-AK7078-AK10343_HF5TCDSX2_L1_1.fq.gz	AeC01063_CKDL210012719-1a-AK7078-AK10343_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_063-Ex1	AeC01063_CKDL210012719-1a-AK7078-AK10343_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13624	AeC01063_CKDL210012719-1a-AK7078-AK10343_HF5TCDSX2_L1_1.fq.gz	AeC01063_CKDL210012719-1a-AK7078-AK10343_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_068-Ex1	AeC01068_CKDL210012719-1a-5UDI245-AK10343_HF5TCDSX2_L1	/archive/carpenterlab/pire/pire_atherinomorus_endrachtensis_cssl/fq_raw	wahab	cssl	file_pair.13649	AeC01068_CKDL210012719-1a-5UDI245-AK10343_HF5TCDSX2_L1_1.fq.gz	AeC01068_CKDL210012719-1a-5UDI245-AK10343_HF5TCDSX2_L1_2.fq.gz
Aen-CBat_068-Ex1	AeC01068_CKDL210012719-1a-5UDI245-AK10343_HF5TCDSX2_L1	/home/e1garcia/shotgun_PIRE/pire_cssl_data_processing/atherinomorus_endrachtensis/fq_raw	wahab	cssl	file_pair.13649	AeC01068_CKDL210012719-1a-5UDI245-AK10343_HF5TCDSX2_L1_1.fq.gz	AeC01068_CKDL210012719-1a-5UDI245-AK10343_HF5TCDSX2_L1_2.fq.gz
Psq-AGal_056-Ex1	PsA0105608E_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsA0105608E_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsA0105608E_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Sde-CMat_031-Ex1	SdC01031_CKDL210020579-1a-AK9142-AK33_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdC01031_CKDL210020579-1a-AK9142-AK33_HKGLMDSX2_L2_1.fq.gz	SdC01031_CKDL210020579-1a-AK9142-AK33_HKGLMDSX2_L2_2.fq.gz
Psq-AGal_076-Ex1	PsA0107604G_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsA0107604G_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsA0107604G_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Sde-AMar_031-Ex1	SdA02031_CKDL210020579-1a-AK3911-AK7533_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA02031_CKDL210020579-1a-AK3911-AK7533_HKGLMDSX2_L2_1.fq.gz	SdA02031_CKDL210020579-1a-AK3911-AK7533_HKGLMDSX2_L2_2.fq.gz
Lle-AHam_029-Ex1	LlA01029_CKDL210012719-1a-AK6260-GC12_HF5TCDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/leiognathus_leuciscus/raw_fq_capture	wahab	cssl	NA	LlA01029_CKDL210012719-1a-AK6260-GC12_HF5TCDSX2_L1_1.fq.gz	LlA01029_CKDL210012719-1a-AK6260-GC12_HF5TCDSX2_L1_2.fq.gz
Sde-AMat_077-Ex1	SdA01077_CKDL210020579-1a-AK8593-AK7557_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA01077_CKDL210020579-1a-AK8593-AK7557_HKGLMDSX2_L2_1.fq.gz	SdA01077_CKDL210020579-1a-AK8593-AK7557_HKGLMDSX2_L2_2.fq.gz
Gmi-AHam_004-Ex1	GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/1st_sequencing_run/raw_fq_capture	wahab	cssl	NA	GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_1.fq.gz	GmA01004_CKDL210018111-1a-AK7078-AK4234_HH72GDSX2_L1_2.fq.gz
Psq-AGal_033-Ex1	PsA0103309C_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsA0103309C_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsA0103309C_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Psq-CVer_088-Ex1	PsC0108803E_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsC0108803E_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsC0108803E_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Sde-AMat_065-Ex1	SdA01065_CKDL210020579-1a-AK8593-AK533_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA01065_CKDL210020579-1a-AK8593-AK533_HKGLMDSX2_L2_1.fq.gz	SdA01065_CKDL210020579-1a-AK8593-AK533_HKGLMDSX2_L2_2.fq.gz
Psq-CVer_050-Ex1	PsC0105001G_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsC0105001G_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsC0105001G_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Lle-AHam_019-Ex1	LlA01019_CKDL210012719-1a-AK7010-AK7558_HF5TCDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/leiognathus_leuciscus/raw_fq_capture	wahab	cssl	NA	LlA01019_CKDL210012719-1a-AK7010-AK7558_HF5TCDSX2_L1_1.fq.gz	LlA01019_CKDL210012719-1a-AK7010-AK7558_HF5TCDSX2_L1_2.fq.gz
Sde-AMat_001-Ex1	SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_1.fq.gz	SdA01001_CKDL210020579-1a-5UDI301-AK533_HKGLMDSX2_L2_2.fq.gz
Psq-CVer_037-Ex1	PsC0103712B_CKDL230020793-1A_HJFFNCCX2_L4	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_lcwgs_data_processing/pseudanthias_squamipinnis/1st_sequencing_run/fq_raw	wahab	lcwgs	NA	PsC0103712B_CKDL230020793-1A_HJFFNCCX2_L4_1.fq.gz	PsC0103712B_CKDL230020793-1A_HJFFNCCX2_L4_2.fq.gz
Sde-AMar_006-Ex1	SdA02006_CKDL210020579-1a-5UDI301-AK7096_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA02006_CKDL210020579-1a-5UDI301-AK7096_HKGLMDSX2_L2_1.fq.gz	SdA02006_CKDL210020579-1a-5UDI301-AK7096_HKGLMDSX2_L2_2.fq.gz
Sde-CMat_023-Ex1	SdC01023_CKDL210020579-1a-AK6260-7UDI227_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdC01023_CKDL210020579-1a-AK6260-7UDI227_HKGLMDSX2_L2_1.fq.gz	SdC01023_CKDL210020579-1a-AK6260-7UDI227_HKGLMDSX2_L2_2.fq.gz
Gmi-AHam_060-Ex1	GmA01060_CKDL210018111-1a-5UDI225-AK533_HH72GDSX2_L1	/RC/group/rc_carpenterlab_ngs/shotgun_PIRE/pire_cssl_data_processing/gazza_minuta/1st_sequencing_run/raw_fq_capture	wahab	cssl	NA	GmA01060_CKDL210018111-1a-5UDI225-AK533_HH72GDSX2_L1_1.fq.gz	GmA01060_CKDL210018111-1a-5UDI225-AK533_HH72GDSX2_L1_2.fq.gz
Sde-CMat_013-Ex1	SdC01013_CKDL210020579-1a-AK9141-AK9148_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdC01013_CKDL210020579-1a-AK9141-AK9148_HKGLMDSX2_L2_1.fq.gz	SdC01013_CKDL210020579-1a-AK9141-AK9148_HKGLMDSX2_L2_2.fq.gz
Sde-AMat_040-Ex1	SdA01040_CKDL210020579-1a-5UDI225-AK4234_HKGLMDSX2_L2	/archive/carpenterlab/pire/pire_spratelloides_delicatulus_cssl/fq_raw	wahab	cssl	NA	SdA01040_CKDL210020579-1a-5UDI225-AK4234_HKGLMDSX2_L2_1.fq.gz	SdA01040_CKDL210020579-1a-5UDI225-AK4234_HKGLMDSX2_L2_2.fq.gz
