extraction_id	file_prefix	hpc_path	hpc_name	sequencing_type	duplicated_sequence_pair	file_forward	file_reverse	correction_applied	correction_id	correction_details	correction_date
Sde-CBau_076-Ex1	SdC1207611EWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207611EWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1207611EWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_076-Ex1	SdC1207611EWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207611EWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1207611EWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CBau_077-Ex1	SdC1207708CWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207708CWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1207708CWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_077-Ex1	SdC1207708CWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207708CWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1207708CWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_077-Ex1	SdC1207709DWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207709DWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1207709DWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_077-Ex1	SdC1207709DWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207709DWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1207709DWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_079-Ex1	SdC1207908DWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207908DWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1207908DWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_079-Ex1	SdC1207908DWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1207908DWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1207908DWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_081-Ex1	SdC1208106BWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208106BWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208106BWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_081-Ex1	SdC1208106BWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208106BWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208106BWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CBau_081-Ex1	SdC1208110CWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208110CWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208110CWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_081-Ex1	SdC1208110CWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208110CWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208110CWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_082-Ex1	SdC1208205GWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208205GWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208205GWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_082-Ex1	SdC1208205GWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208205GWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208205GWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_082-Ex1	SdC1208207BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208207BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208207BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_082-Ex1	SdC1208207BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208207BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208207BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_085-Ex1	SdC1208504AWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208504AWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208504AWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_085-Ex1	SdC1208504AWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208504AWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208504AWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CBau_085-Ex1	SdC1208505CWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208505CWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208505CWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_085-Ex1	SdC1208505CWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208505CWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208505CWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_085-Ex1	SdC1208505DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208505DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208505DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_085-Ex1	SdC1208505DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208505DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208505DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CBau_085-Ex1	SdC1208506FWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208506FWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208506FWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_085-Ex1	SdC1208506FWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208506FWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208506FWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_086-Ex1	SdC1208604GWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208604GWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208604GWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_086-Ex1	SdC1208604GWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208604GWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208604GWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_086-Ex1	SdC1208606BWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208606BWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208606BWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_086-Ex1	SdC1208606BWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208606BWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208606BWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_088-Ex1	SdC1208803BWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208803BWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208803BWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_088-Ex1	SdC1208803BWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208803BWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208803BWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_088-Ex1	SdC1208804EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208804EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208804EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_088-Ex1	SdC1208804EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208804EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208804EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_088-Ex1	SdC1208805AWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208805AWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208805AWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_088-Ex1	SdC1208805AWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208805AWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208805AWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_088-Ex1	SdC1208806DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208806DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1208806DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_088-Ex1	SdC1208806DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1208806DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1208806DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_090-Ex1	SdC1209004FWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209004FWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209004FWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_090-Ex1	SdC1209004FWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209004FWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209004FWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_090-Ex1	SdC1209006AWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209006AWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209006AWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_090-Ex1	SdC1209006AWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209006AWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209006AWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CBau_091-Ex1	SdC1209101HWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209101HWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209101HWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_091-Ex1	SdC1209101HWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209101HWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209101HWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_091-Ex1	SdC1209102AWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209102AWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209102AWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_091-Ex1	SdC1209102AWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209102AWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209102AWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CBau_091-Ex1	SdC1209103CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209103CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209103CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_091-Ex1	SdC1209103CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209103CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209103CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_091-Ex1	SdC1209103DWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209103DWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209103DWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_091-Ex1	SdC1209103DWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209103DWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209103DWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_091-Ex1	SdC1209104EWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209104EWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209104EWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_091-Ex1	SdC1209104EWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209104EWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209104EWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_091-Ex1	SdC1209105HWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209105HWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209105HWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_091-Ex1	SdC1209105HWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209105HWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209105HWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_092-Ex1	SdC1209207HWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209207HWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209207HWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_092-Ex1	SdC1209207HWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209207HWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209207HWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_093-Ex1	SdC1209304BWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209304BWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209304BWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_093-Ex1	SdC1209304BWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209304BWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209304BWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_093-Ex1	SdC1209305EWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209305EWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209305EWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_093-Ex1	SdC1209305EWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209305EWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209305EWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_094-Ex1	SdC1209401FWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209401FWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209401FWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_094-Ex1	SdC1209401FWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209401FWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209401FWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CBau_095-Ex1	SdC1209507FWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209507FWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209507FWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CBau_095-Ex1	SdC1209507FWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209507FWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209507FWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_096-Ex1	SdC1209602HWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209602HWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209602HWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_096-Ex1	SdC1209602HWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209602HWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209602HWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_096-Ex1	SdC1209604CWGSZ_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209604CWGSZ_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209604CWGSZ_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CLim_096-Ex1	SdC1209604CWGSZ_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209604CWGSZ_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209604CWGSZ_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CPla_096-Ex1	SdC1209608FWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209608FWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209608FWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
Sde-CPla_096-Ex1	SdC1209608FWGSU_WKDL260008953-1A_237VHMLT4_L5	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209608FWGSU_WKDL260008953-1A_237VHMLT4_L5_1.fq.gz	SdC1209608FWGSU_WKDL260008953-1A_237VHMLT4_L5_2.fq.gz	FALSE			
Sde-CLim_097-Ex1	SdC1209710FWGSU_WKDL260008953-1A_237VHMLT4_L4	/archive/carpenterlab/pire/raw_sequence_archive/spratelloides_delicatulus/20260629_Sde-lcwgs	wahab	lcwgs		SdC1209710FWGSU_WKDL260008953-1A_237VHMLT4_L4_1.fq.gz	SdC1209710FWGSU_WKDL260008953-1A_237VHMLT4_L4_2.fq.gz	FALSE			
