individual_id	tissue_id	tissue_type	notes
Adu-AHam_028	Adu-AHam_028-mus	muscle	
Adu-AHam_029	Adu-AHam_029-mus	muscle	
Adu-AHam_030	Adu-AHam_030-mus	muscle	
Adu-AHam_031	Adu-AHam_031-mus	muscle	
Adu-AHam_032	Adu-AHam_032-mus	muscle	
Adu-AHam_033	Adu-AHam_033-mus	muscle	
Adu-AHam_034	Adu-AHam_034-mus	muscle	
Adu-AHam_035	Adu-AHam_035-mus	muscle	
Adu-AHam_036	Adu-AHam_036-mus	muscle	
Adu-AHam_037	Adu-AHam_037-mus	muscle	
Adu-AHam_038	Adu-AHam_038-mus	muscle	
Adu-AHam_039	Adu-AHam_039-mus	muscle	
Adu-AHam_040	Adu-AHam_040-mus	muscle	
Adu-AHam_041	Adu-AHam_041-mus	muscle	
Adu-AHam_042	Adu-AHam_042-mus	muscle	
Adu-AHam_043	Adu-AHam_043-mus	muscle	
Adu-AHam_044	Adu-AHam_044-mus	muscle	
Adu-AHam_045	Adu-AHam_045-mus	muscle	
Adu-AHam_046	Adu-AHam_046-mus	muscle	
Adu-AHam_047	Adu-AHam_047-mus	muscle	
Adu-AHam_048	Adu-AHam_048-mus	muscle	
Adu-AHam_049	Adu-AHam_049-mus	muscle	
Adu-AHam_050	Adu-AHam_050-mus	muscle	
Adu-AHam_051	Adu-AHam_051-mus	muscle	
Adu-AHam_052	Adu-AHam_052-mus	muscle	
Adu-AHam_053	Adu-AHam_053-mus	muscle	
Adu-AHam_054	Adu-AHam_054-mus	muscle	
Adu-AHam_055	Adu-AHam_055-mus	muscle	
Adu-AHam_056	Adu-AHam_056-mus	muscle	
Adu-AHam_057	Adu-AHam_057-mus	muscle	
Adu-AHam_058	Adu-AHam_058-mus	muscle	
Adu-AHam_059	Adu-AHam_059-mus	muscle	
Adu-AHam_060	Adu-AHam_060-mus	muscle	
Adu-AHam_061	Adu-AHam_061-mus	muscle	
Adu-AHam_062	Adu-AHam_062-mus	muscle	
Adu-AHam_063	Adu-AHam_063-mus	muscle	
Adu-AHam_064	Adu-AHam_064-mus	muscle	
Adu-AHam_065	Adu-AHam_065-mus	muscle	
Adu-AHam_066	Adu-AHam_066-mus	muscle	
Adu-AHam_067	Adu-AHam_067-mus	muscle	
Adu-AHam_068	Adu-AHam_068-mus	muscle	
Adu-AHam_069	Adu-AHam_069-mus	muscle	
Adu-AHam_070	Adu-AHam_070-mus	muscle	
Adu-AHam_071	Adu-AHam_071-mus	muscle	
Adu-AHam_072	Adu-AHam_072-mus	muscle	
Adu-AHam_073	Adu-AHam_073-mus	muscle	
Adu-AHam_074	Adu-AHam_074-mus	muscle	
Adu-AHam_075	Adu-AHam_075-mus	muscle	
Adu-AHam_076	Adu-AHam_076-mus	muscle	
Adu-AHam_077	Adu-AHam_077-mus	muscle	
Adu-AHam_078	Adu-AHam_078-mus	muscle	
Adu-AHam_079	Adu-AHam_079-mus	muscle	
Adu-AHam_080	Adu-AHam_080-mus	muscle	
Adu-AHam_081	Adu-AHam_081-mus	muscle	
Adu-AHam_082	Adu-AHam_082-mus	muscle	
Adu-AHam_083	Adu-AHam_083-mus	muscle	
Adu-AHam_084	Adu-AHam_084-mus	muscle	
Adu-AHam_085	Adu-AHam_085-mus	muscle	
Adu-AHam_086	Adu-AHam_086-mus	muscle	
Adu-AHam_087	Adu-AHam_087-mus	muscle	
Adu-AHam_088	Adu-AHam_088-mus	muscle	
Adu-AHam_089	Adu-AHam_089-mus	muscle	
Adu-AHam_090	Adu-AHam_090-mus	muscle	
Adu-AHam_091	Adu-AHam_091-mus	muscle	
Adu-AHam_092	Adu-AHam_092-mus	muscle	
Adu-AHam_093	Adu-AHam_093-mus	muscle	
Adu-AHam_094	Adu-AHam_094-mus	muscle	
Adu-AHam_095	Adu-AHam_095-mus	muscle	
Adu-AHam_096	Adu-AHam_096-mus	muscle	
Adu-ALin_001	Adu-ALin_001-mus	muscle	
Adu-ALin_002	Adu-ALin_002-mus	muscle	
Adu-ALin_003	Adu-ALin_003-mus	muscle	
Adu-ALin_004	Adu-ALin_004-mus	muscle	
Adu-ALin_005	Adu-ALin_005-mus	muscle	
Adu-ALin_006	Adu-ALin_006-mus	muscle	
Adu-ALin_007	Adu-ALin_007-mus	muscle	
Adu-ALin_008	Adu-ALin_008-mus	muscle	
Adu-ALin_009	Adu-ALin_009-mus	muscle	
Adu-ALin_010	Adu-ALin_010-mus	muscle	
Adu-ALin_011	Adu-ALin_011-mus	muscle	
Adu-ALin_012	Adu-ALin_012-mus	muscle	
Adu-ALin_013	Adu-ALin_013-mus	muscle	
Adu-ALin_014	Adu-ALin_014-mus	muscle	
Adu-ALin_015	Adu-ALin_015-mus	muscle	
Adu-ALin_016	Adu-ALin_016-mus	muscle	
Adu-ALin_017	Adu-ALin_017-mus	muscle	
Adu-ALin_018	Adu-ALin_018-mus	muscle	
Adu-ALin_019	Adu-ALin_019-mus	muscle	
Adu-ALin_020	Adu-ALin_020-mus	muscle	
Adu-ALin_021	Adu-ALin_021-mus	muscle	
Adu-ALin_022	Adu-ALin_022-mus	muscle	
Adu-ALin_023	Adu-ALin_023-mus	muscle	
Adu-ALin_024	Adu-ALin_024-mus	muscle	
Adu-AMat_001	Adu-AMat_001-mus	muscle	
Adu-AMat_002	Adu-AMat_002-mus	muscle	
Adu-AMat_003	Adu-AMat_003-mus	muscle	
Adu-AMat_004	Adu-AMat_004-mus	muscle	
Adu-AMat_005	Adu-AMat_005-mus	muscle	
Adu-AMat_006	Adu-AMat_006-mus	muscle	
Adu-AMat_007	Adu-AMat_007-mus	muscle	
Adu-AMat_008	Adu-AMat_008-mus	muscle	
Adu-AMat_009	Adu-AMat_009-mus	muscle	
Adu-AMat_010	Adu-AMat_010-mus	muscle	
Adu-AMat_011	Adu-AMat_011-mus	muscle	
Adu-AMat_012	Adu-AMat_012-mus	muscle	
Adu-AMat_013	Adu-AMat_013-mus	muscle	
Adu-AMat_014	Adu-AMat_014-mus	muscle	
Adu-AMat_015	Adu-AMat_015-mus	muscle	
Adu-AMat_016	Adu-AMat_016-mus	muscle	
Adu-AMat_017	Adu-AMat_017-mus	muscle	
Adu-AMat_018	Adu-AMat_018-mus	muscle	
Adu-AMat_019	Adu-AMat_019-mus	muscle	
Adu-AMat_020	Adu-AMat_020-mus	muscle	
Adu-AMat_021	Adu-AMat_021-mus	muscle	
Adu-AMat_022	Adu-AMat_022-mus	muscle	
Adu-AMat_023	Adu-AMat_023-mus	muscle	
Adu-AMat_024	Adu-AMat_024-mus	muscle	
Adu-AMat_025	Adu-AMat_025-mus	muscle	
Adu-AMat_026	Adu-AMat_026-mus	muscle	
Adu-AMat_027	Adu-AMat_027-mus	muscle	
Adu-AMat_028	Adu-AMat_028-mus	muscle	
Adu-AMat_029	Adu-AMat_029-mus	muscle	
Adu-AMat_030	Adu-AMat_030-mus	muscle	
Adu-AMat_031	Adu-AMat_031-mus	muscle	
Adu-AMat_032	Adu-AMat_032-mus	muscle	
Adu-AMat_033	Adu-AMat_033-mus	muscle	
Adu-AMat_034	Adu-AMat_034-mus	muscle	
Adu-AMat_035	Adu-AMat_035-mus	muscle	
Adu-AMat_036	Adu-AMat_036-mus	muscle	
Adu-AMat_037	Adu-AMat_037-mus	muscle	
Adu-AMat_038	Adu-AMat_038-mus	muscle	
Adu-AMat_039	Adu-AMat_039-mus	muscle	
Adu-AMat_040	Adu-AMat_040-mus	muscle	
Adu-AMat_041	Adu-AMat_041-mus	muscle	
Adu-AMat_042	Adu-AMat_042-mus	muscle	
Adu-AMat_043	Adu-AMat_043-mus	muscle	
Adu-AMat_044	Adu-AMat_044-mus	muscle	
Adu-AMat_045	Adu-AMat_045-mus	muscle	
Adu-AMat_046	Adu-AMat_046-mus	muscle	
Adu-AMat_047	Adu-AMat_047-mus	muscle	
Adu-AMat_048	Adu-AMat_048-mus	muscle	
Adu-AMat_049	Adu-AMat_049-mus	muscle	
Adu-AMat_050	Adu-AMat_050-mus	muscle	
Adu-AMat_051	Adu-AMat_051-mus	muscle	
Adu-AMat_052	Adu-AMat_052-mus	muscle	
Adu-AMat_053	Adu-AMat_053-mus	muscle	
Adu-AMat_054	Adu-AMat_054-mus	muscle	
Adu-AMat_055	Adu-AMat_055-mus	muscle	
Adu-AMat_056	Adu-AMat_056-mus	muscle	
Adu-AMat_057	Adu-AMat_057-mus	muscle	
Adu-AMat_058	Adu-AMat_058-mus	muscle	
Adu-AMat_059	Adu-AMat_059-mus	muscle	
Adu-AMat_060	Adu-AMat_060-mus	muscle	
Adu-AMat_061	Adu-AMat_061-mus	muscle	
Adu-AMat_062	Adu-AMat_062-mus	muscle	
Adu-AMat_063	Adu-AMat_063-mus	muscle	
Adu-AMat_064	Adu-AMat_064-mus	muscle	
Adu-AMat_065	Adu-AMat_065-mus	muscle	
Adu-AMat_066	Adu-AMat_066-mus	muscle	
Adu-AMat_067	Adu-AMat_067-mus	muscle	
Adu-AMat_068	Adu-AMat_068-mus	muscle	
Adu-AMat_069	Adu-AMat_069-mus	muscle	
Adu-AMat_070	Adu-AMat_070-mus	muscle	
Adu-AMat_071	Adu-AMat_071-mus	muscle	
Adu-AMat_072	Adu-AMat_072-mus	muscle	
Adu-AMat_073	Adu-AMat_073-mus	muscle	
Adu-AMat_074	Adu-AMat_074-mus	muscle	
Adu-AMat_075	Adu-AMat_075-mus	muscle	
Adu-AMat_076	Adu-AMat_076-mus	muscle	
Adu-AMat_077	Adu-AMat_077-mus	muscle	
Adu-AMat_078	Adu-AMat_078-mus	muscle	
Adu-AMat_079	Adu-AMat_079-mus	muscle	
Adu-AMat_080	Adu-AMat_080-mus	muscle	
Adu-AMat_081	Adu-AMat_081-mus	muscle	
Adu-AMat_082	Adu-AMat_082-mus	muscle	
Adu-AMat_083	Adu-AMat_083-mus	muscle	
Adu-AMat_084	Adu-AMat_084-mus	muscle	
Adu-AMat_085	Adu-AMat_085-mus	muscle	
Adu-AMat_086	Adu-AMat_086-mus	muscle	
Adu-AMat_087	Adu-AMat_087-mus	muscle	
Adu-AMat_088	Adu-AMat_088-mus	muscle	
Adu-AMat_089	Adu-AMat_089-mus	muscle	
Adu-AMat_090	Adu-AMat_090-mus	muscle	
Adu-AMtg_001	Adu-AMtg_001-mus	muscle	
Adu-AMtg_002	Adu-AMtg_002-mus	muscle	
Adu-AMtg_003	Adu-AMtg_003-mus	muscle	
Adu-AMtg_004	Adu-AMtg_004-mus	muscle	
Adu-AMtg_005	Adu-AMtg_005-mus	muscle	
Adu-AMtg_006	Adu-AMtg_006-mus	muscle	
Adu-AMtg_007	Adu-AMtg_007-mus	muscle	
Adu-AMtg_008	Adu-AMtg_008-mus	muscle	
Adu-AMtg_009	Adu-AMtg_009-mus	muscle	
Adu-AMtg_010	Adu-AMtg_010-mus	muscle	
Adu-AMtg_011	Adu-AMtg_011-mus	muscle	
Adu-AMtg_012	Adu-AMtg_012-mus	muscle	
Adu-AMtg_013	Adu-AMtg_013-mus	muscle	
Adu-AMtg_014	Adu-AMtg_014-mus	muscle	
Adu-AMtg_015	Adu-AMtg_015-mus	muscle	
Adu-AMtg_016	Adu-AMtg_016-mus	muscle	
Adu-AMtg_017	Adu-AMtg_017-mus	muscle	
Adu-AMtg_018	Adu-AMtg_018-mus	muscle	
Adu-AMtg_019	Adu-AMtg_019-mus	muscle	
Adu-AMtg_020	Adu-AMtg_020-mus	muscle	
Adu-AMtg_021	Adu-AMtg_021-mus	muscle	
Adu-AMtg_022	Adu-AMtg_022-mus	muscle	
Adu-AMtg_023	Adu-AMtg_023-mus	muscle	
Adu-AMtg_024	Adu-AMtg_024-mus	muscle	
Adu-AMtg_025	Adu-AMtg_025-mus	muscle	
Adu-AMtg_026	Adu-AMtg_026-mus	muscle	
Adu-AMtg_027	Adu-AMtg_027-mus	muscle	
Adu-AMtg_028	Adu-AMtg_028-mus	muscle	
Adu-AMtg_029	Adu-AMtg_029-mus	muscle	
Adu-AMtg_030	Adu-AMtg_030-mus	muscle	
Adu-AMtg_031	Adu-AMtg_031-mus	muscle	
Adu-AMtg_032	Adu-AMtg_032-mus	muscle	
Adu-AMtg_033	Adu-AMtg_033-mus	muscle	
Adu-AMtg_034	Adu-AMtg_034-mus	muscle	
Adu-AMtg_035	Adu-AMtg_035-mus	muscle	
Adu-AMtg_036	Adu-AMtg_036-mus	muscle	
Adu-AMtg_037	Adu-AMtg_037-mus	muscle	
Adu-AMtg_038	Adu-AMtg_038-mus	muscle	
Adu-AMtg_039	Adu-AMtg_039-mus	muscle	
Adu-AMtg_040	Adu-AMtg_040-mus	muscle	
Adu-AMtg_041	Adu-AMtg_041-mus	muscle	
Adu-AMtg_042	Adu-AMtg_042-mus	muscle	
Adu-AMtg_043	Adu-AMtg_043-mus	muscle	
Adu-AMtg_044	Adu-AMtg_044-mus	muscle	
Adu-AMtg_045	Adu-AMtg_045-mus	muscle	
Adu-AMtg_046	Adu-AMtg_046-mus	muscle	
Adu-AMtg_047	Adu-AMtg_047-mus	muscle	
Adu-AMtg_048	Adu-AMtg_048-mus	muscle	
Adu-AMtg_049	Adu-AMtg_049-mus	muscle	
Adu-AMtg_050	Adu-AMtg_050-mus	muscle	
Adu-AMtg_051	Adu-AMtg_051-mus	muscle	
Adu-AMtg_052	Adu-AMtg_052-mus	muscle	
Adu-AMtg_053	Adu-AMtg_053-mus	muscle	
Adu-AMtg_054	Adu-AMtg_054-mus	muscle	
Adu-AMtg_055	Adu-AMtg_055-mus	muscle	
Adu-AMtg_056	Adu-AMtg_056-mus	muscle	
Adu-AMtg_057	Adu-AMtg_057-mus	muscle	
Adu-AMtg_058	Adu-AMtg_058-mus	muscle	
Adu-AMtg_059	Adu-AMtg_059-mus	muscle	
Adu-AMtg_060	Adu-AMtg_060-mus	muscle	
Adu-AMtg_061	Adu-AMtg_061-mus	muscle	
Adu-AMtg_062	Adu-AMtg_062-mus	muscle	
Adu-AMtg_063	Adu-AMtg_063-mus	muscle	
Adu-AMtg_064	Adu-AMtg_064-mus	muscle	
Adu-AMtg_065	Adu-AMtg_065-mus	muscle	
Adu-AMtg_066	Adu-AMtg_066-mus	muscle	
Adu-AMtg_067	Adu-AMtg_067-mus	muscle	
Adu-AMtg_068	Adu-AMtg_068-mus	muscle	
Adu-AMtg_069	Adu-AMtg_069-mus	muscle	
Adu-AMtg_070	Adu-AMtg_070-mus	muscle	
Adu-AMtg_071	Adu-AMtg_071-mus	muscle	
Adu-AMtg_072	Adu-AMtg_072-mus	muscle	
Adu-AMtg_073	Adu-AMtg_073-mus	muscle	
Adu-AMtg_074	Adu-AMtg_074-mus	muscle	
Adu-AMtg_075	Adu-AMtg_075-mus	muscle	
Adu-AMtg_076	Adu-AMtg_076-mus	muscle	
Adu-AMtg_077	Adu-AMtg_077-mus	muscle	
Adu-AMtg_078	Adu-AMtg_078-mus	muscle	
Adu-AMtg_079	Adu-AMtg_079-mus	muscle	
Adu-AMtg_080	Adu-AMtg_080-mus	muscle	
Adu-AMtg_081	Adu-AMtg_081-mus	muscle	
Adu-AMtg_082	Adu-AMtg_082-mus	muscle	
Adu-AMtg_083	Adu-AMtg_083-mus	muscle	
Adu-AMtg_084	Adu-AMtg_084-mus	muscle	
Adu-AMtg_085	Adu-AMtg_085-mus	muscle	
Adu-AMtg_086	Adu-AMtg_086-mus	muscle	
Adu-AMtg_087	Adu-AMtg_087-mus	muscle	
Adu-AMtg_088	Adu-AMtg_088-mus	muscle	
Adu-AMtg_089	Adu-AMtg_089-mus	muscle	
Adu-AMtg_090	Adu-AMtg_090-mus	muscle	
Adu-AMtg_091	Adu-AMtg_091-mus	muscle	
Adu-AMtg_092	Adu-AMtg_092-mus	muscle	
Adu-AMtg_093	Adu-AMtg_093-mus	muscle	
Adu-AMtg_094	Adu-AMtg_094-mus	muscle	
Adu-AMtg_095	Adu-AMtg_095-mus	muscle	
Adu-AMtg_096	Adu-AMtg_096-mus	muscle	
Adu-ASub_001	Adu-ASub_001-mus	muscle	
Adu-ASub_002	Adu-ASub_002-mus	muscle	
Adu-ASub_003	Adu-ASub_003-mus	muscle	
Adu-ASub_004	Adu-ASub_004-mus	muscle	
Adu-ASub_005	Adu-ASub_005-mus	muscle	
Adu-ASub_006	Adu-ASub_006-mus	muscle	
Adu-ASub_007	Adu-ASub_007-mus	muscle	
Adu-ASub_008	Adu-ASub_008-mus	muscle	
Adu-ASub_009	Adu-ASub_009-mus	muscle	
Adu-ASub_010	Adu-ASub_010-mus	muscle	
Adu-ASub_011	Adu-ASub_011-mus	muscle	
Adu-ASub_012	Adu-ASub_012-mus	muscle	
Adu-ASub_013	Adu-ASub_013-mus	muscle	
Adu-ASub_014	Adu-ASub_014-mus	muscle	
Adu-ASub_015	Adu-ASub_015-mus	muscle	
Adu-ASub_016	Adu-ASub_016-mus	muscle	
Adu-ASub_017	Adu-ASub_017-mus	muscle	
Adu-ASub_018	Adu-ASub_018-mus	muscle	
Adu-ASub_019	Adu-ASub_019-mus	muscle	
Adu-ASub_020	Adu-ASub_020-mus	muscle	
Adu-ASub_021	Adu-ASub_021-mus	muscle	
Adu-ASub_022	Adu-ASub_022-mus	muscle	
Adu-ASub_023	Adu-ASub_023-mus	muscle	
Adu-ASub_024	Adu-ASub_024-mus	muscle	
Adu-ASub_025	Adu-ASub_025-mus	muscle	
Adu-ASub_026	Adu-ASub_026-mus	muscle	
Adu-ASub_027	Adu-ASub_027-mus	muscle	
Adu-ASub_028	Adu-ASub_028-mus	muscle	
Adu-ASub_029	Adu-ASub_029-mus	muscle	
Adu-ASub_030	Adu-ASub_030-mus	muscle	
Adu-ASub_031	Adu-ASub_031-mus	muscle	
Adu-ASub_032	Adu-ASub_032-mus	muscle	
Adu-ASub_033	Adu-ASub_033-mus	muscle	
Adu-ASub_034	Adu-ASub_034-mus	muscle	
Adu-ASub_035	Adu-ASub_035-mus	muscle	
Adu-ASub_036	Adu-ASub_036-mus	muscle	
Adu-ASub_037	Adu-ASub_037-mus	muscle	
Adu-ASub_038	Adu-ASub_038-mus	muscle	
Adu-ASub_039	Adu-ASub_039-mus	muscle	
Adu-ASub_040	Adu-ASub_040-mus	muscle	
Adu-ASub_041	Adu-ASub_041-mus	muscle	
Adu-ASub_042	Adu-ASub_042-mus	muscle	
Adu-ASub_043	Adu-ASub_043-mus	muscle	
Adu-ASub_044	Adu-ASub_044-mus	muscle	
Adu-ASub_045	Adu-ASub_045-mus	muscle	
Adu-ASub_046	Adu-ASub_046-mus	muscle	
Adu-ASub_047	Adu-ASub_047-mus	muscle	
Adu-ASub_048	Adu-ASub_048-mus	muscle	
Adu-ASub_049	Adu-ASub_049-mus	muscle	
Adu-ASub_050	Adu-ASub_050-mus	muscle	
Adu-ASub_051	Adu-ASub_051-mus	muscle	
Adu-ASub_052	Adu-ASub_052-mus	muscle	
Adu-ASub_053	Adu-ASub_053-mus	muscle	
Adu-ASub_054	Adu-ASub_054-mus	muscle	
Adu-ASub_055	Adu-ASub_055-mus	muscle	
Adu-ASub_056	Adu-ASub_056-mus	muscle	
Adu-ASub_057	Adu-ASub_057-mus	muscle	
Adu-ASub_058	Adu-ASub_058-mus	muscle	
Adu-ASub_059	Adu-ASub_059-mus	muscle	
Adu-ASub_060	Adu-ASub_060-mus	muscle	
Adu-ASub_061	Adu-ASub_061-mus	muscle	
Adu-ASub_062	Adu-ASub_062-mus	muscle	
Adu-ASub_063	Adu-ASub_063-mus	muscle	
Adu-ASub_064	Adu-ASub_064-mus	muscle	
Adu-ASub_065	Adu-ASub_065-mus	muscle	
Adu-ASub_066	Adu-ASub_066-mus	muscle	
Adu-ASub_067	Adu-ASub_067-mus	muscle	
Adu-ASub_068	Adu-ASub_068-mus	muscle	
Adu-ATag_001	Adu-ATag_001-mus	muscle	
Adu-ATag_002	Adu-ATag_002-mus	muscle	
Adu-ATag_003	Adu-ATag_003-mus	muscle	
Adu-ATag_004	Adu-ATag_004-mus	muscle	
Adu-ATag_005	Adu-ATag_005-mus	muscle	
Adu-ATag_006	Adu-ATag_006-mus	muscle	
Adu-ATag_007	Adu-ATag_007-mus	muscle	
Adu-ATag_008	Adu-ATag_008-mus	muscle	
Adu-ATag_009	Adu-ATag_009-mus	muscle	
Adu-ATag_010	Adu-ATag_010-mus	muscle	
Adu-ATag_011	Adu-ATag_011-mus	muscle	
Adu-ATag_012	Adu-ATag_012-mus	muscle	
Adu-ATag_013	Adu-ATag_013-mus	muscle	
Adu-ATag_014	Adu-ATag_014-mus	muscle	
Adu-ATag_015	Adu-ATag_015-mus	muscle	
Adu-ATag_016	Adu-ATag_016-mus	muscle	
Adu-ATag_017	Adu-ATag_017-mus	muscle	
Adu-ATag_018	Adu-ATag_018-mus	muscle	
Adu-ATag_019	Adu-ATag_019-mus	muscle	
Adu-ATag_020	Adu-ATag_020-mus	muscle	
Adu-ATag_021	Adu-ATag_021-mus	muscle	
Adu-ATag_022	Adu-ATag_022-mus	muscle	
Adu-ATag_023	Adu-ATag_023-mus	muscle	
Adu-ATag_024	Adu-ATag_024-mus	muscle	
Adu-ATag_025	Adu-ATag_025-mus	muscle	
Adu-ATag_026	Adu-ATag_026-mus	muscle	
Adu-ATag_027	Adu-ATag_027-mus	muscle	
Adu-ATag_028	Adu-ATag_028-mus	muscle	
Adu-ATag_029	Adu-ATag_029-mus	muscle	
Adu-ATag_030	Adu-ATag_030-mus	muscle	
Adu-ATag_031	Adu-ATag_031-mus	muscle	
Adu-ATag_032	Adu-ATag_032-mus	muscle	
Adu-ATag_033	Adu-ATag_033-mus	muscle	
Adu-ATag_034	Adu-ATag_034-mus	muscle	
Adu-ATag_035	Adu-ATag_035-mus	muscle	
Adu-ATag_036	Adu-ATag_036-mus	muscle	
Adu-ATag_037	Adu-ATag_037-mus	muscle	
Adu-ATag_038	Adu-ATag_038-mus	muscle	
Adu-ATag_039	Adu-ATag_039-mus	muscle	
Adu-ATag_040	Adu-ATag_040-mus	muscle	
Adu-ATaw_001	Adu-ATaw_001-mus	muscle	
Adu-ATaw_002	Adu-ATaw_002-mus	muscle	
Adu-ATaw_003	Adu-ATaw_003-mus	muscle	
Adu-ATaw_004	Adu-ATaw_004-mus	muscle	
Adu-ATaw_005	Adu-ATaw_005-mus	muscle	
Adu-ATaw_006	Adu-ATaw_006-mus	muscle	
Adu-ATaw_007	Adu-ATaw_007-mus	muscle	
Adu-ATaw_008	Adu-ATaw_008-mus	muscle	
Adu-ATaw_009	Adu-ATaw_009-mus	muscle	
Adu-ATaw_010	Adu-ATaw_010-mus	muscle	
Adu-ATaw_011	Adu-ATaw_011-mus	muscle	
Adu-ATaw_012	Adu-ATaw_012-mus	muscle	
Adu-ATaw_013	Adu-ATaw_013-mus	muscle	
Adu-ATaw_014	Adu-ATaw_014-mus	muscle	
Adu-ATaw_015	Adu-ATaw_015-mus	muscle	
Adu-ATaw_016	Adu-ATaw_016-mus	muscle	
Adu-ATaw_017	Adu-ATaw_017-mus	muscle	
Adu-ATaw_018	Adu-ATaw_018-mus	muscle	
Adu-ATaw_019	Adu-ATaw_019-mus	muscle	
Adu-ATaw_020	Adu-ATaw_020-mus	muscle	
Adu-ATaw_021	Adu-ATaw_021-mus	muscle	
Adu-ATaw_022	Adu-ATaw_022-mus	muscle	
Adu-ATaw_023	Adu-ATaw_023-mus	muscle	
Adu-ATaw_024	Adu-ATaw_024-mus	muscle	
Adu-ATaw_025	Adu-ATaw_025-mus	muscle	
Adu-ATaw_026	Adu-ATaw_026-mus	muscle	
Adu-ATaw_027	Adu-ATaw_027-mus	muscle	
Adu-ATaw_028	Adu-ATaw_028-mus	muscle	
Adu-ATaw_029	Adu-ATaw_029-mus	muscle	
Adu-ATaw_030	Adu-ATaw_030-mus	muscle	
Adu-ATaw_031	Adu-ATaw_031-mus	muscle	
Adu-ATaw_032	Adu-ATaw_032-mus	muscle	
Adu-ATaw_033	Adu-ATaw_033-mus	muscle	
Adu-ATaw_034	Adu-ATaw_034-mus	muscle	
Adu-ATaw_035	Adu-ATaw_035-mus	muscle	
Adu-ATaw_036	Adu-ATaw_036-mus	muscle	
Adu-ATaw_037	Adu-ATaw_037-mus	muscle	
Adu-ATaw_038	Adu-ATaw_038-mus	muscle	
Adu-ATaw_039	Adu-ATaw_039-mus	muscle	
Adu-ATaw_040	Adu-ATaw_040-mus	muscle	
Adu-ATaw_041	Adu-ATaw_041-mus	muscle	
Adu-ATaw_042	Adu-ATaw_042-mus	muscle	
Adu-ATaw_043	Adu-ATaw_043-mus	muscle	
Adu-ATaw_044	Adu-ATaw_044-mus	muscle	
Adu-ATaw_045	Adu-ATaw_045-mus	muscle	
Adu-ATaw_046	Adu-ATaw_046-mus	muscle	
Adu-ATaw_047	Adu-ATaw_047-mus	muscle	
Adu-ATaw_048	Adu-ATaw_048-mus	muscle	
Adu-ATaw_049	Adu-ATaw_049-mus	muscle	
Adu-ATaw_050	Adu-ATaw_050-mus	muscle	
Adu-ATaw_051	Adu-ATaw_051-mus	muscle	
Adu-ATaw_052	Adu-ATaw_052-mus	muscle	
Adu-ATaw_053	Adu-ATaw_053-mus	muscle	
Adu-ATaw_054	Adu-ATaw_054-mus	muscle	
Adu-ATaw_055	Adu-ATaw_055-mus	muscle	
Adu-ATaw_056	Adu-ATaw_056-mus	muscle	
Adu-ATaw_057	Adu-ATaw_057-mus	muscle	
Adu-ATaw_058	Adu-ATaw_058-mus	muscle	
Adu-ATaw_059	Adu-ATaw_059-mus	muscle	
Adu-ATaw_060	Adu-ATaw_060-mus	muscle	
Adu-ATaw_061	Adu-ATaw_061-mus	muscle	
Adu-ATaw_062	Adu-ATaw_062-mus	muscle	
Adu-ATaw_063	Adu-ATaw_063-mus	muscle	
Adu-ATaw_064	Adu-ATaw_064-mus	muscle	
Adu-ATaw_065	Adu-ATaw_065-mus	muscle	
Adu-ATaw_066	Adu-ATaw_066-mus	muscle	
Adu-ATaw_067	Adu-ATaw_067-mus	muscle	
Adu-ATaw_068	Adu-ATaw_068-mus	muscle	
Adu-ATaw_069	Adu-ATaw_069-mus	muscle	
Adu-ATaw_070	Adu-ATaw_070-mus	muscle	
Adu-ATaw_071	Adu-ATaw_071-mus	muscle	
Adu-CGal_001	Adu-CGal_001-mus	muscle	
Adu-CGal_002	Adu-CGal_002-mus	muscle	
Adu-CGal_003	Adu-CGal_003-mus	muscle	
Adu-CGal_004	Adu-CGal_004-mus	muscle	
Adu-CGal_005	Adu-CGal_005-mus	muscle	
Adu-CGal_006	Adu-CGal_006-mus	muscle	
Adu-CGal_007	Adu-CGal_007-mus	muscle	
Adu-CGal_008	Adu-CGal_008-mus	muscle	
Adu-CGal_009	Adu-CGal_009-mus	muscle	
Adu-CGal_010	Adu-CGal_010-mus	muscle	
Adu-CGal_011	Adu-CGal_011-mus	muscle	
Adu-CGal_012	Adu-CGal_012-mus	muscle	
Adu-CGal_013	Adu-CGal_013-mus	muscle	
Adu-CGal_014	Adu-CGal_014-mus	muscle	
Adu-CGal_015	Adu-CGal_015-mus	muscle	
Adu-CGal_016	Adu-CGal_016-mus	muscle	
Adu-CGal_017	Adu-CGal_017-mus	muscle	
Adu-CGal_018	Adu-CGal_018-mus	muscle	
Adu-CGal_019	Adu-CGal_019-mus	muscle	
Adu-CGal_020	Adu-CGal_020-mus	muscle	
Adu-CGal_021	Adu-CGal_021-mus	muscle	
Adu-CGal_022	Adu-CGal_022-mus	muscle	
Adu-CGal_023	Adu-CGal_023-mus	muscle	
Adu-CGal_024	Adu-CGal_024-mus	muscle	
Adu-CGal_025	Adu-CGal_025-mus	muscle	
Adu-CGal_026	Adu-CGal_026-mus	muscle	
Adu-CGal_027	Adu-CGal_027-mus	muscle	
Adu-CGal_028	Adu-CGal_028-mus	muscle	
Adu-CGal_029	Adu-CGal_029-mus	muscle	
