individual_id	tissue_id	extraction_id	storage_solution	date_subsampling	subsampler	date_extracting	tube_stuffer	mg_tissue_extracted	digestion_min	extractor	extraction_tubeid	plateid	elution_buffer	num_elutions	elution1_plateid	elution1_plate_column	elution1_plate_row	elution1_total_volume_ul	elution1_vol_for_tamucc	elution1_vol_for_odu	elution1_nanodrop_ng_ul	elution2_plateid	elution2_plate_column	elution2_plate_row	elution2_total_volume_ul	elution2_vol_for_tamucc	elution2_vol_for_odu	elution2_nanodrop_ng_ul	elution3_plateid	elution3_plate_column	elution3_plate_row	elution3_total_volume_ul	elution3_vol_for_tamucc	elution3_vol_for_odu	elution3_nanodrop_ng_ul	elution4_plateid	elution4_plate_column	elution4_plate_row	elution4_total_volume_ul	elution4_vol_for_tamucc	elution4_vol_for_odu	elution4_nanodrop_ng_ul	date_gelled_odu	odu_volume_gelled_ul	odu_gel_jockey	elution1_gel_score_tamucc	elution2_gel_score_tamucc	elution3_gel_score_tamucc	elution4_gel_score_tamucc	elution_used	notes
Gmi-CBat_021	Gmi-CBat_021-mus	Gmi-CBat_021-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	9	B	100	50	50	NA	Gmi-C_001_E2	9	B	100	50	50	NA	Gmi-C_001_E3	9	B	100	50	50	NA	Gmi-C_001_E4	9	B	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_022	Gmi-CBat_022-mus	Gmi-CBat_022-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	10	B	100	50	50	NA	Gmi-C_001_E2	10	B	100	50	50	NA	Gmi-C_001_E3	10	B	100	50	50	NA	Gmi-C_001_E4	10	B	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_023	Gmi-CBat_023-mus	Gmi-CBat_023-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	11	B	100	50	50	NA	Gmi-C_001_E2	11	B	100	50	50	NA	Gmi-C_001_E3	11	B	100	50	50	NA	Gmi-C_001_E4	11	B	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_024	Gmi-CBat_024-mus	Gmi-CBat_024-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	12	B	100	50	50	NA	Gmi-C_001_E2	12	B	100	50	50	NA	Gmi-C_001_E3	12	B	100	50	50	NA	Gmi-C_001_E4	12	B	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_025	Gmi-CBat_025-mus	Gmi-CBat_025-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	1	C	100	50	50	NA	Gmi-C_001_E2	1	C	100	50	50	NA	Gmi-C_001_E3	1	C	100	50	50	NA	Gmi-C_001_E4	1	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_026	Gmi-CBat_026-mus	Gmi-CBat_026-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	2	C	100	50	50	NA	Gmi-C_001_E2	2	C	100	50	50	NA	Gmi-C_001_E3	2	C	100	50	50	NA	Gmi-C_001_E4	2	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_027	Gmi-CBat_027-mus	Gmi-CBat_027-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	3	C	100	50	50	NA	Gmi-C_001_E2	3	C	100	50	50	NA	Gmi-C_001_E3	3	C	100	50	50	NA	Gmi-C_001_E4	3	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_028	Gmi-CBat_028-mus	Gmi-CBat_028-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	4	C	100	50	50	NA	Gmi-C_001_E2	4	C	100	50	50	NA	Gmi-C_001_E3	4	C	100	50	50	NA	Gmi-C_001_E4	4	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_029	Gmi-CBat_029-mus	Gmi-CBat_029-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	5	C	100	50	50	NA	Gmi-C_001_E2	5	C	100	50	50	NA	Gmi-C_001_E3	5	C	100	50	50	NA	Gmi-C_001_E4	5	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_030	Gmi-CBat_030-mus	Gmi-CBat_030-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	6	C	100	50	50	NA	Gmi-C_001_E2	6	C	100	50	50	NA	Gmi-C_001_E3	6	C	100	50	50	NA	Gmi-C_001_E4	6	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_031	Gmi-CBat_031-mus	Gmi-CBat_031-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	7	C	100	50	50	NA	Gmi-C_001_E2	7	C	100	50	50	NA	Gmi-C_001_E3	7	C	100	50	50	NA	Gmi-C_001_E4	7	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_032	Gmi-CBat_032-mus	Gmi-CBat_032-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	8	C	100	50	50	NA	Gmi-C_001_E2	8	C	100	50	50	NA	Gmi-C_001_E3	8	C	100	50	50	NA	Gmi-C_001_E4	8	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_033	Gmi-CBat_033-mus	Gmi-CBat_033-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	9	C	100	50	50	NA	Gmi-C_001_E2	9	C	100	50	50	NA	Gmi-C_001_E3	9	C	100	50	50	NA	Gmi-C_001_E4	9	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_034	Gmi-CBat_034-mus	Gmi-CBat_034-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	10	C	100	50	50	NA	Gmi-C_001_E2	10	C	100	50	50	NA	Gmi-C_001_E3	10	C	100	50	50	NA	Gmi-C_001_E4	10	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_035	Gmi-CBat_035-mus	Gmi-CBat_035-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	11	C	100	50	50	NA	Gmi-C_001_E2	11	C	100	50	50	NA	Gmi-C_001_E3	11	C	100	50	50	NA	Gmi-C_001_E4	11	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_036	Gmi-CBat_036-mus	Gmi-CBat_036-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	12	C	100	50	50	NA	Gmi-C_001_E2	12	C	100	50	50	NA	Gmi-C_001_E3	12	C	100	50	50	NA	Gmi-C_001_E4	12	C	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_037	Gmi-CBat_037-mus	Gmi-CBat_037-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	1	D	100	50	50	NA	Gmi-C_001_E2	1	D	100	50	50	NA	Gmi-C_001_E3	1	D	100	50	50	NA	Gmi-C_001_E4	1	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_038	Gmi-CBat_038-mus	Gmi-CBat_038-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	2	D	100	50	50	NA	Gmi-C_001_E2	2	D	100	50	50	NA	Gmi-C_001_E3	2	D	100	50	50	NA	Gmi-C_001_E4	2	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_039	Gmi-CBat_039-mus	Gmi-CBat_039-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	3	D	100	50	50	NA	Gmi-C_001_E2	3	D	100	50	50	NA	Gmi-C_001_E3	3	D	100	50	50	NA	Gmi-C_001_E4	3	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_040	Gmi-CBat_040-mus	Gmi-CBat_040-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	4	D	100	50	50	NA	Gmi-C_001_E2	4	D	100	50	50	NA	Gmi-C_001_E3	4	D	100	50	50	NA	Gmi-C_001_E4	4	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_041	Gmi-CBat_041-mus	Gmi-CBat_041-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	5	D	100	50	50	NA	Gmi-C_001_E2	5	D	100	50	50	NA	Gmi-C_001_E3	5	D	100	50	50	NA	Gmi-C_001_E4	5	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_042	Gmi-CBat_042-mus	Gmi-CBat_042-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	6	D	100	50	50	NA	Gmi-C_001_E2	6	D	100	50	50	NA	Gmi-C_001_E3	6	D	100	50	50	NA	Gmi-C_001_E4	6	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_043	Gmi-CBat_043-mus	Gmi-CBat_043-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	7	D	100	50	50	NA	Gmi-C_001_E2	7	D	100	50	50	NA	Gmi-C_001_E3	7	D	100	50	50	NA	Gmi-C_001_E4	7	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_044	Gmi-CBat_044-mus	Gmi-CBat_044-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	8	D	100	50	50	NA	Gmi-C_001_E2	8	D	100	50	50	NA	Gmi-C_001_E3	8	D	100	50	50	NA	Gmi-C_001_E4	8	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_045	Gmi-CBat_045-mus	Gmi-CBat_045-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	9	D	100	50	50	NA	Gmi-C_001_E2	9	D	100	50	50	NA	Gmi-C_001_E3	9	D	100	50	50	NA	Gmi-C_001_E4	9	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_046	Gmi-CBat_046-mus	Gmi-CBat_046-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	10	D	100	50	50	NA	Gmi-C_001_E2	10	D	100	50	50	NA	Gmi-C_001_E3	10	D	100	50	50	NA	Gmi-C_001_E4	10	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_047	Gmi-CBat_047-mus	Gmi-CBat_047-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	11	D	100	50	50	NA	Gmi-C_001_E2	11	D	100	50	50	NA	Gmi-C_001_E3	11	D	100	50	50	NA	Gmi-C_001_E4	11	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_048	Gmi-CBat_048-mus	Gmi-CBat_048-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	12	D	100	50	50	NA	Gmi-C_001_E2	12	D	100	50	50	NA	Gmi-C_001_E3	12	D	100	50	50	NA	Gmi-C_001_E4	12	D	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_049	Gmi-CBat_049-mus	Gmi-CBat_049-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	1	E	100	50	50	NA	Gmi-C_001_E2	1	E	100	50	50	NA	Gmi-C_001_E3	1	E	100	50	50	NA	Gmi-C_001_E4	1	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_050	Gmi-CBat_050-mus	Gmi-CBat_050-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	2	E	100	50	50	NA	Gmi-C_001_E2	2	E	100	50	50	NA	Gmi-C_001_E3	2	E	100	50	50	NA	Gmi-C_001_E4	2	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_051	Gmi-CBat_051-mus	Gmi-CBat_051-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	3	E	100	50	50	NA	Gmi-C_001_E2	3	E	100	50	50	NA	Gmi-C_001_E3	3	E	100	50	50	NA	Gmi-C_001_E4	3	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_052	Gmi-CBat_052-mus	Gmi-CBat_052-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	4	E	100	50	50	NA	Gmi-C_001_E2	4	E	100	50	50	NA	Gmi-C_001_E3	4	E	100	50	50	NA	Gmi-C_001_E4	4	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_053	Gmi-CBat_053-mus	Gmi-CBat_053-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	5	E	100	50	50	NA	Gmi-C_001_E2	5	E	100	50	50	NA	Gmi-C_001_E3	5	E	100	50	50	NA	Gmi-C_001_E4	5	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_054	Gmi-CBat_054-mus	Gmi-CBat_054-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	6	E	100	50	50	NA	Gmi-C_001_E2	6	E	100	50	50	NA	Gmi-C_001_E3	6	E	100	50	50	NA	Gmi-C_001_E4	6	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_055	Gmi-CBat_055-mus	Gmi-CBat_055-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	7	E	100	50	50	NA	Gmi-C_001_E2	7	E	100	50	50	NA	Gmi-C_001_E3	7	E	100	50	50	NA	Gmi-C_001_E4	7	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_056	Gmi-CBat_056-mus	Gmi-CBat_056-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	8	E	100	50	50	NA	Gmi-C_001_E2	8	E	100	50	50	NA	Gmi-C_001_E3	8	E	100	50	50	NA	Gmi-C_001_E4	8	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_057	Gmi-CBat_057-mus	Gmi-CBat_057-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	9	E	100	50	50	NA	Gmi-C_001_E2	9	E	100	50	50	NA	Gmi-C_001_E3	9	E	100	50	50	NA	Gmi-C_001_E4	9	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_058	Gmi-CBat_058-mus	Gmi-CBat_058-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	10	E	100	50	50	NA	Gmi-C_001_E2	10	E	100	50	50	NA	Gmi-C_001_E3	10	E	100	50	50	NA	Gmi-C_001_E4	10	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_059	Gmi-CBat_059-mus	Gmi-CBat_059-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	11	E	100	50	50	NA	Gmi-C_001_E2	11	E	100	50	50	NA	Gmi-C_001_E3	11	E	100	50	50	NA	Gmi-C_001_E4	11	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_060	Gmi-CBat_060-mus	Gmi-CBat_060-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	12	E	100	50	50	NA	Gmi-C_001_E2	12	E	100	50	50	NA	Gmi-C_001_E3	12	E	100	50	50	NA	Gmi-C_001_E4	12	E	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_061	Gmi-CBat_061-mus	Gmi-CBat_061-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	1	F	100	50	50	NA	Gmi-C_001_E2	1	F	100	50	50	NA	Gmi-C_001_E3	1	F	100	50	50	NA	Gmi-C_001_E4	1	F	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_062	Gmi-CBat_062-mus	Gmi-CBat_062-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	2	F	100	50	50	NA	Gmi-C_001_E2	2	F	100	50	50	NA	Gmi-C_001_E3	2	F	100	50	50	NA	Gmi-C_001_E4	2	F	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_063	Gmi-CBat_063-mus	Gmi-CBat_063-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	3	F	100	50	50	NA	Gmi-C_001_E2	3	F	100	50	50	NA	Gmi-C_001_E3	3	F	100	50	50	NA	Gmi-C_001_E4	3	F	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_064	Gmi-CBat_064-mus	Gmi-CBat_064-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	4	F	100	50	50	NA	Gmi-C_001_E2	4	F	100	50	50	NA	Gmi-C_001_E3	4	F	100	50	50	NA	Gmi-C_001_E4	4	F	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
Gmi-CBat_065	Gmi-CBat_065-mus	Gmi-CBat_065-Ex1	EtOH	2019-04-10T00:00:00Z	Jem_Baldisimo	2019-05-10T00:00:00Z	Jem_Baldisimo	20	90	Jem_Baldisimo	NA	Gmi-C_001	NA	4	Gmi-C_001_E1	5	F	100	50	50	NA	Gmi-C_001_E2	5	F	100	50	50	NA	Gmi-C_001_E3	5	F	100	50	50	NA	Gmi-C_001_E4	5	F	100	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Extra DNA from elutions 1-3 were sent to TAMUCC June 1, 2021. E4 was not found"
