index	date_processed	species	xray_kv	xray_ua	xray_exposure_seconds	distance_source_sensor	distance_xxx_platform	frame_id	xray_file_base_name	photo_file_name	specimen_position	tissue_id	individual_id	collection	lot_id	id_lot_description	xray_technician_names	data_entry_name	notes_lab	notes	correction_applied	correction_id	correction_details	correction_date
687	9/16/2025	Spratelloides delicatulus	40	180	5			178	sde_x-ray_178	P9163238.ORF	1	Sde-ABol_067-mus	Sde-ABol_067	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
688	9/16/2025	Spratelloides delicatulus	40	180	5			178	sde_x-ray_178	P9163238.ORF	2	Sde-C-0493-E-mus	Sde-CLim_075	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
689	9/16/2025	Spratelloides delicatulus	40	180	5			178	sde_x-ray_178	P9163238.ORF	3	Sde-C-0494-E-mus	Sde-CLim_076	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
690	9/16/2025	Spratelloides delicatulus	40	180	5			178	sde_x-ray_178	P9163238.ORF	4	Sde-C-1047-E-mus	Sde-CLim_104	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
691	9/16/2025	Spratelloides delicatulus	40	180	5			178	sde_x-ray_178	P9163238.ORF	5	Sde-C-0489-E-mus	Sde-CLim_071	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
692	9/16/2025	Spratelloides delicatulus	40	180	5			179	sde_x-ray_179	P9163239.ORF	1	Sde-ABol_066-mus	Sde-ABol_066	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
693	9/16/2025	Spratelloides delicatulus	40	180	5			179	sde_x-ray_179	P9163239.ORF	2	Sde-ABol_065-mus	Sde-ABol_065	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
694	9/16/2025	Spratelloides delicatulus	40	180	5			179	sde_x-ray_179	P9163239.ORF	3	Sde-C-1042-E-mus	Sde-CLim_099	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
695	9/16/2025	Spratelloides delicatulus	40	180	5			179	sde_x-ray_179	P9163239.ORF	4	Sde-C-0492-E-mus	Sde-CLim_074	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
696	9/16/2025	Spratelloides delicatulus	40	180	5			179	sde_x-ray_179	P9163239.ORF	5	Sde-ABol_077-mus	Sde-ABol_077	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
697	9/16/2025	Spratelloides delicatulus	40	180	5			180	sde_x-ray_180	P9163240.ORF	1	Sde-ABol_036-mus	Sde-ABol_036	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
698	9/16/2025	Spratelloides delicatulus	40	180	5			180	sde_x-ray_180	P9163240.ORF	2	Sde-ABol_059-mus	Sde-ABol_059	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
699	9/16/2025	Spratelloides delicatulus	40	180	5			180	sde_x-ray_180	P9163240.ORF	3	Sde-ABol_048-mus	Sde-ABol_048	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
700	9/16/2025	Spratelloides delicatulus	40	180	5			180	sde_x-ray_180	P9163240.ORF	4	Sde-C-0425-E-mus	Sde-CLim_007	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
701	9/16/2025	Spratelloides delicatulus	40	180	5			180	sde_x-ray_180	P9163240.ORF	5	Sde-C-1028-E-mus	Sde-CLim_085	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
702	9/16/2025	Spratelloides delicatulus	40	180	5			181	sde_x-ray_181	P9163241.ORF	1	Sde-ABol_039-mus	Sde-ABol_039	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
703	9/16/2025	Spratelloides delicatulus	40	180	5			181	sde_x-ray_181	P9163241.ORF	2	Sde-ABol_044-mus	Sde-ABol_044	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
704	9/16/2025	Spratelloides delicatulus	40	180	5			181	sde_x-ray_181	P9163241.ORF	3	Sde-ABol_034-mus	Sde-ABol_034	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
705	9/16/2025	Spratelloides delicatulus	40	180	5			181	sde_x-ray_181	P9163241.ORF	4	Sde-C-0444-E-mus	Sde-CLim_026	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
706	9/16/2025	Spratelloides delicatulus	40	180	5			181	sde_x-ray_181	P9163241.ORF	5	Sde-C-0442-E-mus	Sde-CLim_024	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
707	9/16/2025	Spratelloides delicatulus	40	180	5			182	sde_x-ray_182	P9163242.ORF	1	Sde-C-0475-E-mus	Sde-CLim_057	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
708	9/16/2025	Spratelloides delicatulus	40	180	5			182	sde_x-ray_182	P9163242.ORF	2	Sde-C-0471-E-mus	Sde-CLim_053	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
709	9/16/2025	Spratelloides delicatulus	40	180	5			182	sde_x-ray_182	P9163242.ORF	3	Sde-C-0460-E-mus	Sde-CLim_042	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
710	9/16/2025	Spratelloides delicatulus	40	180	5			182	sde_x-ray_182	P9163242.ORF	4	Sde-C-0473-E-mus	Sde-CLim_055	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
711	9/16/2025	Spratelloides delicatulus	40	180	5			182	sde_x-ray_182	P9163242.ORF	5	Sde-C-0467-E-mus	Sde-CLim_049	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
712	9/16/2025	Spratelloides delicatulus	40	180	5			183	sde_x-ray_183	P9163243.ORF	1	Sde-ABol_060-mus	Sde-ABol_060	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
713	9/16/2025	Spratelloides delicatulus	40	180	5			183	sde_x-ray_183	P9163243.ORF	2	Sde-ABol_042-mus	Sde-ABol_042	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
714	9/16/2025	Spratelloides delicatulus	40	180	5			183	sde_x-ray_183	P9163243.ORF	3	Sde-ABol_045-mus	Sde-ABol_045	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
715	9/16/2025	Spratelloides delicatulus	40	180	5			183	sde_x-ray_183	P9163243.ORF	4	Sde-C-0454-E-mus	Sde-CLim_036	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
716	9/16/2025	Spratelloides delicatulus	40	180	5			183	sde_x-ray_183	P9163243.ORF	5	Sde-C-0449-E-mus	Sde-CLim_031	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
717	9/16/2025	Spratelloides delicatulus	40	180	5			184	sde_x-ray_184	P9163244.ORF	1	Sde-ABol_038-mus	Sde-ABol_038	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
718	9/16/2025	Spratelloides delicatulus	40	180	5			184	sde_x-ray_184	P9163244.ORF	2	Sde-ABol_023-mus	Sde-ABol_023	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
719	9/16/2025	Spratelloides delicatulus	40	180	5			184	sde_x-ray_184	P9163244.ORF	3	Sde-ABol_053-mus	Sde-ABol_053	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
720	9/16/2025	Spratelloides delicatulus	40	180	5			184	sde_x-ray_184	P9163244.ORF	4	Sde-C-0461-E-mus	Sde-CLim_043	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
721	9/16/2025	Spratelloides delicatulus	40	180	5			184	sde_x-ray_184	P9163244.ORF	5	Sde-C-0432-E-mus	Sde-CLim_014	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
722	9/16/2025	Spratelloides delicatulus	40	180	5			185	sde_x-ray_185	P9163245.ORF	1	Sde-ABol_033-mus	Sde-ABol_033	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
723	9/16/2025	Spratelloides delicatulus	40	180	5			185	sde_x-ray_185	P9163245.ORF	2	Sde-ABol_051-mus	Sde-ABol_051	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
724	9/16/2025	Spratelloides delicatulus	40	180	5			185	sde_x-ray_185	P9163245.ORF	3	Sde-C-0476-E-mus	Sde-CLim_058	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
725	9/16/2025	Spratelloides delicatulus	40	180	5			185	sde_x-ray_185	P9163245.ORF	4	Sde-C-0477-E-mus	Sde-CLim_059	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
726	9/16/2025	Spratelloides delicatulus	40	180	5			185	sde_x-ray_185	P9163245.ORF	5	Sde-C-0451-E-mus	Sde-CLim_033	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
727	9/16/2025	Spratelloides delicatulus	40	180	5			186	sde_x-ray_186	P9163246.ORF	1	Sde-ABol_035-mus	Sde-ABol_035	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
728	9/16/2025	Spratelloides delicatulus	40	180	5			186	sde_x-ray_186	P9163246.ORF	2	Sde-C-0427-E-mus	Sde-CLim_009	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
729	9/16/2025	Spratelloides delicatulus	40	180	5			186	sde_x-ray_186	P9163246.ORF	3	Sde-C-0421-E-mus	Sde-CLim_003	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
730	9/16/2025	Spratelloides delicatulus	40	180	5			186	sde_x-ray_186	P9163246.ORF	4	Sde-C-0429-E-mus	Sde-CLim_011	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
731	9/16/2025	Spratelloides delicatulus	40	180	5			186	sde_x-ray_186	P9163246.ORF	5	Sde-C-0464-E-mus	Sde-CLim_046	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
732	9/16/2025	Spratelloides delicatulus	40	180	5			187	sde_x-ray_187	P9163247.ORF	1	Sde-C-0469-E-mus	Sde-CLim_051	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
733	9/16/2025	Spratelloides delicatulus	40	180	5			187	sde_x-ray_187	P9163247.ORF	2	Sde-C-0457-E-mus	Sde-CLim_039	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
734	9/16/2025	Spratelloides delicatulus	40	180	5			187	sde_x-ray_187	P9163247.ORF	3	Sde-C-0448-E-mus	Sde-CLim_030	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
735	9/16/2025	Spratelloides delicatulus	40	180	5			187	sde_x-ray_187	P9163247.ORF	4	Sde-C-0422-E-mus	Sde-CLim_004	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
736	9/16/2025	Spratelloides delicatulus	40	180	5			187	sde_x-ray_187	P9163247.ORF	5	Sde-C-0452-E-mus	Sde-CLim_034	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
737	9/16/2025	Spratelloides delicatulus	40	180	5			188	sde_x-ray_188	P9163248.ORF	1	Sde-ABol_072-mus	Sde-ABol_072	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
738	9/16/2025	Spratelloides delicatulus	40	180	5			188	sde_x-ray_188	P9163248.ORF	2	Sde-ABol_040-mus	Sde-ABol_040	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
739	9/16/2025	Spratelloides delicatulus	40	180	5			188	sde_x-ray_188	P9163248.ORF	3	Sde-ABol_047-mus	Sde-ABol_047	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
740	9/16/2025	Spratelloides delicatulus	40	180	5			188	sde_x-ray_188	P9163248.ORF	4	Sde-C-0437-E-mus	Sde-CLim_019	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
741	9/16/2025	Spratelloides delicatulus	40	180	5			188	sde_x-ray_188	P9163248.ORF	5	Sde-C-0472-E-mus	Sde-CLim_054	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
742	9/16/2025	Spratelloides delicatulus	40	180	5			189	sde_x-ray_189	P9163249.ORF	1	Sde-ABol_050-mus	Sde-ABol_050	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
743	9/16/2025	Spratelloides delicatulus	40	180	5			189	sde_x-ray_189	P9163249.ORF	2	Sde-ABol_046-mus	Sde-ABol_046	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
744	9/16/2025	Spratelloides delicatulus	40	180	5			189	sde_x-ray_189	P9163249.ORF	3	Sde-C-0430-E-mus	Sde-CLim_012	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
745	9/16/2025	Spratelloides delicatulus	40	180	5			189	sde_x-ray_189	P9163249.ORF	4	Sde-C-0455-E-mus	Sde-CLim_037	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
746	9/16/2025	Spratelloides delicatulus	40	180	5			189	sde_x-ray_189	P9163249.ORF	5	Sde-C-0470-E-mus	Sde-CLim_052	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
747	9/16/2025	Spratelloides delicatulus	40	180	5			190	sde_x-ray_190	P9163250.ORF	1	Sde-ABol_027-mus	Sde-ABol_027	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
748	9/16/2025	Spratelloides delicatulus	40	180	5			190	sde_x-ray_190	P9163250.ORF	2	Sde-ABol_041-mus	Sde-ABol_041	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
749	9/16/2025	Spratelloides delicatulus	40	180	5			190	sde_x-ray_190	P9163250.ORF	3	Sde-ABol_057-mus	Sde-ABol_057	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
750	9/16/2025	Spratelloides delicatulus	40	180	5			190	sde_x-ray_190	P9163250.ORF	4	Sde-C-0463-E-mus	Sde-CLim_045	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
751	9/16/2025	Spratelloides delicatulus	40	180	5			190	sde_x-ray_190	P9163250.ORF	5	Sde-C-0438-E-mus	Sde-CLim_020	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
752	9/16/2025	Spratelloides delicatulus	40	180	5			191.1	sde_x-ray_191.1	P9163251.ORF	1	Sde-ABol_037-mus	Sde-ABol_037	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
753	9/16/2025	Spratelloides delicatulus	40	180	5			191.1	sde_x-ray_191.1	P9163251.ORF	2	Sde-C-0468-E-mus	Sde-CLim_050	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
754	9/16/2025	Spratelloides delicatulus	40	180	5			191.1	sde_x-ray_191.1	P9163251.ORF	3	Sde-C-0478-E-mus	Sde-CLim_060	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
755	9/16/2025	Spratelloides delicatulus	40	180	5			191.1	sde_x-ray_191.1	P9163251.ORF	4	Sde-C-0424-E-mus	Sde-CLim_006	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
756	9/16/2025	Spratelloides delicatulus	40	180	5			191.1	sde_x-ray_191.1	P9163251.ORF	5	Sde-C-0453-E-mus	Sde-CLim_035	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
757	9/16/2025	Spratelloides delicatulus	40	180	5			192	sde_x-ray_192	P9163252.ORF	1	Sde-ABol_058-mus	Sde-ABol_058	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
758	9/16/2025	Spratelloides delicatulus	40	180	5			192	sde_x-ray_192	P9163252.ORF	2	Sde-ABol_049-mus	Sde-ABol_049	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
759	9/16/2025	Spratelloides delicatulus	40	180	5			192	sde_x-ray_192	P9163252.ORF	3	Sde-C-0439-E-mus	Sde-CLim_021	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
760	9/16/2025	Spratelloides delicatulus	40	180	5			192	sde_x-ray_192	P9163252.ORF	4	Sde-C-0456-E-mus	Sde-CLim_038	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
761	9/16/2025	Spratelloides delicatulus	40	180	5			192	sde_x-ray_192	P9163252.ORF	5	Sde-C-0445-E-mus	Sde-CLim_027	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
762	9/16/2025	Spratelloides delicatulus	40	180	5			193.1	sde_x-ray_193.1	P9163253.ORF	1	Sde-ABol_052-mus	Sde-ABol_052	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
763	9/16/2025	Spratelloides delicatulus	40	180	5			193	sde_x-ray_193	P9163253.ORF	2	Sde-ABol_054-mus	Sde-ABol_054	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
764	9/16/2025	Spratelloides delicatulus	40	180	5			193	sde_x-ray_193	P9163253.ORF	3	Sde-C-0443-E-mus	Sde-CLim_025	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
765	9/16/2025	Spratelloides delicatulus	40	180	5			193	sde_x-ray_193	P9163253.ORF	4	Sde-C-0426-E-mus	Sde-CLim_008	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
766	9/16/2025	Spratelloides delicatulus	40	180	5			193	sde_x-ray_193	P9163253.ORF	5	Sde-C-0465-E-mus	Sde-CLim_047	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
767	9/16/2025	Spratelloides delicatulus	40	180	5			194.1	sde_x-ray_194.1	P9163254.ORF	1	Sde-C-0435-E-mus	Sde-CLim_017	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
768	9/16/2025	Spratelloides delicatulus	40	180	5			194.1	sde_x-ray_194.1	P9163254.ORF	2	Sde-C-0433-E-mus	Sde-CLim_015	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
769	9/16/2025	Spratelloides delicatulus	40	180	5			194.1	sde_x-ray_194.1	P9163254.ORF	3	Sde-C-0441-E-mus	Sde-CLim_023	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
770	9/16/2025	Spratelloides delicatulus	40	180	5			194.1	sde_x-ray_194.1	P9163254.ORF	4	Sde-C-0459-E-mus	Sde-CLim_041	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
771	9/16/2025	Spratelloides delicatulus	40	180	5			194.1	sde_x-ray_194.1	P9163254.ORF	5	Sde-C-0423-E-mus	Sde-CLim_005	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
772	9/17/2025	Spratelloides delicatulus	40	180	5			195	sde_x-ray_195	P9173256.ORF	1	Sde-ABol_055-mus	Sde-ABol_055	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
773	9/17/2025	Spratelloides delicatulus	40	180	5			195	sde_x-ray_195	P9173256.ORF	2	Sde-ABol_025-mus	Sde-ABol_025	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
774	9/17/2025	Spratelloides delicatulus	40	180	5			195	sde_x-ray_195	P9173256.ORF	3	Sde-ABol_030-mus	Sde-ABol_030	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
775	9/17/2025	Spratelloides delicatulus	40	180	5			195	sde_x-ray_195	P9173256.ORF	4	Sde-C-0419-E-mus	Sde-CLim_001	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird	while processing xrays and subsampling, noticed there are two 0419.  This one was from Liminangcong		FALSE			
776	9/17/2025	Spratelloides delicatulus	40	180	5			195	sde_x-ray_195	P9173256.ORF	5	Sde-C-0446-E-mus	Sde-CLim_028	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
777	9/17/2025	Spratelloides delicatulus	40	180	5			196.1	sde_x-ray_196.1	P9173257.ORF	1	Sde-ABol_007-mus	Sde-ABol_007	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
778	9/17/2025	Spratelloides delicatulus	40	180	5			196.1	sde_x-ray_196.1	P9173257.ORF	2	Sde-ABol_014-mus	Sde-ABol_014	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
779	9/17/2025	Spratelloides delicatulus	40	180	5			196.1	sde_x-ray_196.1	P9173257.ORF	3	Sde-C-0474-E-mus	Sde-CLim_056	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
780	9/17/2025	Spratelloides delicatulus	40	180	5			196.1	sde_x-ray_196.1	P9173257.ORF	4	Sde-C-0447-E-mus	Sde-CLim_029	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
781	9/17/2025	Spratelloides delicatulus	40	180	5			196.1	sde_x-ray_196.1	P9173257.ORF	5	Sde-C-0462-E-mus	Sde-CLim_044	nsf-deb-spratelloidesdelicatulus-2024-2025	LIM-2025-07_01		Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
782	9/17/2025	Spratelloides delicatulus	40	180	5			197	sde_x-ray_197	P9173258.ORF	1	Sde-ABol_017-mus	Sde-ABol_017	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
783	9/17/2025	Spratelloides delicatulus	40	180	5			197	sde_x-ray_197	P9173258.ORF	2	Sde-ABol_020-mus	Sde-ABol_020	usnm-albatross	120806	usnm_original	Mariana Dehasque; Jason Selwyn; Chris Bird	Chris Bird			FALSE			
